"id","survey_year","female","age","n_persons","n_children","years_educ","income","employed","employed_id","sector","sector_id"
5085,2018,TRUE,69,1,0,10.5,0,"[5] Not employed",5,NA,NA
5085,2019,TRUE,70,1,0,10.5,0,"[5] Not employed",5,NA,NA
23098,2015,TRUE,34,7,5,10,0,"[5] Not employed",5,NA,NA
23098,2016,TRUE,35,7,5,10,0,"[5] Not employed",5,NA,NA
23098,2017,TRUE,36,7,5,10,0,"[5] Not employed",5,NA,NA
23098,2018,TRUE,37,7,5,10,0,"[5] Not employed",5,NA,NA
23098,2019,TRUE,38,7,5,10,0,"[5] Not employed",5,NA,NA
1091,2015,TRUE,57,3,1,15,0,"[5] Not employed",5,NA,NA
1091,2016,TRUE,58,3,1,15,0,"[5] Not employed",5,NA,NA
10306,2015,TRUE,70,2,0,9,0,"[5] Not employed",5,NA,NA
10306,2016,TRUE,71,2,0,9,0,"[5] Not employed",5,NA,NA
10306,2017,TRUE,72,2,0,9,0,"[5] Not employed",5,NA,NA
10306,2018,TRUE,73,2,0,9,0,"[5] Not employed",5,NA,NA
10306,2019,TRUE,74,2,0,9,0,"[5] Not employed",5,NA,NA
8334,2015,FALSE,75,2,0,9,0,"[5] Not employed",5,NA,NA
8334,2016,FALSE,76,2,0,9,0,"[5] Not employed",5,NA,NA
8334,2017,FALSE,77,2,0,9,0,"[5] Not employed",5,NA,NA
8334,2018,FALSE,78,2,0,9,0,"[5] Not employed",5,NA,NA
8334,2019,FALSE,79,2,0,9,0,"[5] Not employed",5,NA,NA
30240,2015,FALSE,90,2,0,10.5,0,"[5] Not employed",5,NA,NA
30240,2016,FALSE,91,2,0,10.5,0,"[5] Not employed",5,NA,NA
30240,2017,FALSE,92,2,0,10.5,0,"[5] Not employed",5,NA,NA
15057,2015,TRUE,57,2,0,10.5,26456.88671875,"[2] Employed part-time",2,"[87] Homes (excluding rest homes and vacation homes)",87
15057,2016,TRUE,58,2,0,10.5,10088.6025390625,"[5] Not employed",5,NA,NA
15057,2017,TRUE,59,2,0,10.5,33171.75,"[2] Employed part-time",2,"[87] Homes (excluding rest homes and vacation homes)",87
15057,2018,TRUE,60,2,0,10.5,30192.96484375,"[4] Irregular employment or in marginal",4,"[87] Homes (excluding rest homes and vacation homes)",87
15057,2019,TRUE,61,2,0,10.5,28738.326171875,"[5] Not employed",5,NA,NA
16077,2015,TRUE,78,1,0,10,0,"[5] Not employed",5,NA,NA
16077,2016,TRUE,79,1,0,10,0,"[5] Not employed",5,NA,NA
16077,2017,TRUE,80,1,0,10,0,"[5] Not employed",5,NA,NA
23675,2015,TRUE,72,2,0,10.5,0,"[5] Not employed",5,NA,NA
23675,2016,TRUE,73,2,0,10.5,0,"[5] Not employed",5,NA,NA
23675,2017,TRUE,74,2,0,10.5,0,"[5] Not employed",5,NA,NA
23675,2018,TRUE,75,2,0,10.5,0,"[5] Not employed",5,NA,NA
23675,2019,TRUE,76,2,0,10.5,0,"[5] Not employed",5,NA,NA
26511,2015,FALSE,75,2,0,10.5,0,"[5] Not employed",5,NA,NA
26511,2016,FALSE,76,2,0,10.5,0,"[5] Not employed",5,NA,NA
26511,2017,FALSE,77,2,0,10.5,0,"[5] Not employed",5,NA,NA
26511,2018,FALSE,78,2,0,10.5,0,"[5] Not employed",5,NA,NA
26511,2019,FALSE,79,2,0,10.5,0,"[5] Not employed",5,NA,NA
30961,2015,TRUE,77,1,0,10.5,0,"[5] Not employed",5,NA,NA
30961,2016,TRUE,78,1,0,10.5,0,"[5] Not employed",5,NA,NA
30961,2017,TRUE,79,1,0,10.5,0,"[5] Not employed",5,NA,NA
30961,2018,TRUE,80,1,0,10.5,0,"[5] Not employed",5,NA,NA
30961,2019,TRUE,81,1,0,10.5,0,"[5] Not employed",5,NA,NA
9728,2015,FALSE,35,3,1,9,34416.203125,"[1] Employed full-time",1,"[80] Guard and security services and detective agencies",80
9728,2016,FALSE,36,3,1,9,59243.53125,"[1] Employed full-time",1,"[80] Guard and security services and detective agencies",80
9728,2018,FALSE,38,3,1,9,45906.5234375,"[1] Employed full-time",1,NA,NA
9728,2019,FALSE,39,3,1,9,57577.68359375,"[1] Employed full-time",1,"[80] Guard and security services and detective agencies",80
17282,2015,FALSE,56,3,0,15,238066.671875,"[1] Employed full-time",1,"[24] Metal production and processing",24
13959,2015,TRUE,73,2,0,9,0,"[5] Not employed",5,NA,NA
13959,2016,TRUE,74,2,0,9,0,"[5] Not employed",5,NA,NA
13959,2017,TRUE,75,2,0,9,0,"[5] Not employed",5,NA,NA
13959,2018,TRUE,76,2,0,9,0,"[5] Not employed",5,NA,NA
13959,2019,TRUE,77,2,0,9,0,"[5] Not employed",5,NA,NA
8427,2015,TRUE,67,2,0,11,0,"[5] Not employed",5,NA,NA
8427,2016,TRUE,68,2,0,11,0,"[5] Not employed",5,NA,NA
8427,2017,TRUE,69,2,0,11,0,"[5] Not employed",5,NA,NA
8427,2018,TRUE,70,2,0,11,0,"[5] Not employed",5,NA,NA
8427,2019,TRUE,71,2,0,11,0,"[5] Not employed",5,NA,NA
25151,2015,FALSE,42,2,0,11.5,34668.56640625,"[1] Employed full-time",1,"[84] Public administration and defense; compulsory social security",84
25151,2016,FALSE,43,2,0,11.5,19715.595703125,"[1] Employed full-time",1,"[84] Public administration and defense; compulsory social security",84
25151,2017,FALSE,44,1,0,11.5,31187.375,"[1] Employed full-time",1,"[84] Public administration and defense; compulsory social security",84
25151,2018,FALSE,45,1,0,11.5,33256.87890625,"[1] Employed full-time",1,"[84] Public administration and defense; compulsory social security",84
25151,2019,FALSE,46,1,0,11.5,34496.85546875,"[1] Employed full-time",1,"[84] Public administration and defense; compulsory social security",84
6912,2015,TRUE,36,4,0,18,53200.0703125,"[1] Employed full-time",1,"[35] Energy supply",35
6912,2016,TRUE,37,4,0,18,53590.88671875,"[1] Employed full-time",1,"[31] Manufacture of furniture",31
6912,2017,TRUE,38,4,0,18,54228.8828125,"[1] Employed full-time",1,"[31] Manufacture of furniture",31
6912,2018,TRUE,39,4,0,18,70552.578125,"[1] Employed full-time",1,"[31] Manufacture of furniture",31
6912,2019,TRUE,40,4,0,18,61122.46484375,"[1] Employed full-time",1,"[52] Warehousing and other transportation service activities",52
192,2015,FALSE,71,2,0,18,0,"[5] Not employed",5,NA,NA
192,2016,FALSE,72,2,0,18,0,"[5] Not employed",5,NA,NA
192,2017,FALSE,73,2,0,18,0,"[5] Not employed",5,NA,NA
192,2018,FALSE,74,2,0,18,0,"[5] Not employed",5,NA,NA
192,2019,FALSE,75,2,0,18,0,"[5] Not employed",5,NA,NA
12865,2015,FALSE,50,1,0,11.5,0,"[5] Not employed",5,NA,NA
12865,2016,FALSE,51,1,0,11.5,0,"[5] Not employed",5,NA,NA
12865,2017,FALSE,52,1,0,11.5,0,"[5] Not employed",5,NA,NA
12865,2018,FALSE,53,1,0,11.5,0,"[5] Not employed",5,NA,NA
12865,2019,FALSE,54,1,0,11.5,0,"[5] Not employed",5,NA,NA
14440,2017,FALSE,17,3,1,NA,0,"[5] Not employed",5,NA,NA
14440,2018,FALSE,18,3,0,10,1199.35998535156,"[4] Irregular employment or in marginal",4,"[56] Gastronomy",56
14440,2019,FALSE,19,3,0,10,4078.85131835938,"[4] Irregular employment or in marginal",4,"[56] Gastronomy",56
26588,2015,TRUE,36,4,2,18,8875.6259765625,"[2] Employed part-time",2,"[86] Healthcare",86
26588,2016,TRUE,37,3,2,18,6231.15234375,"[2] Employed part-time",2,"[86] Healthcare",86
26588,2017,TRUE,38,3,2,18,15111.17578125,"[2] Employed part-time",2,"[86] Healthcare",86
26588,2018,TRUE,39,3,2,18,8723.662109375,"[2] Employed part-time",2,"[86] Healthcare",86
26588,2019,TRUE,40,3,2,18,20512.95703125,"[2] Employed part-time",2,"[87] Homes (excluding rest homes and vacation homes)",87
9600,2015,TRUE,53,1,0,15,25661.400390625,"[1] Employed full-time",1,"[64] Provision of financial services",64
9600,2016,TRUE,54,1,0,15,32598.478515625,"[1] Employed full-time",1,"[64] Provision of financial services",64
9600,2017,TRUE,55,1,0,15,21769.638671875,"[1] Employed full-time",1,"[64] Provision of financial services",64
9600,2018,TRUE,56,1,0,15,31055.39453125,"[1] Employed full-time",1,"[64] Provision of financial services",64
9600,2019,TRUE,57,1,0,15,41607.05859375,"[1] Employed full-time",1,"[64] Provision of financial services",64
2828,2015,TRUE,76,2,0,11.5,0,"[5] Not employed",5,NA,NA
2828,2016,TRUE,77,2,0,11.5,0,"[5] Not employed",5,NA,NA
2828,2017,TRUE,78,2,0,11.5,0,"[5] Not employed",5,NA,NA
2828,2018,TRUE,79,2,0,11.5,0,"[5] Not employed",5,NA,NA
2828,2019,TRUE,80,2,0,11.5,0,"[5] Not employed",5,NA,NA
18095,2015,FALSE,71,2,0,18,0,"[5] Not employed",5,NA,NA
18095,2016,FALSE,72,2,0,18,0,"[5] Not employed",5,NA,NA
18095,2017,FALSE,73,2,0,18,0,"[5] Not employed",5,NA,NA
18095,2018,FALSE,74,2,0,18,0,"[5] Not employed",5,NA,NA
18095,2019,FALSE,75,2,0,18,0,"[5] Not employed",5,NA,NA
8751,2015,FALSE,51,2,1,10.5,27781.857421875,"[1] Employed full-time",1,"[29] Manufacture of motor vehicles and parts of motor vehicles",29
8751,2016,FALSE,52,2,0,10.5,30092.55859375,"[1] Employed full-time",1,"[29] Manufacture of motor vehicles and parts of motor vehicles",29
8751,2017,FALSE,53,2,0,10.5,31737.51171875,"[1] Employed full-time",1,"[45] Trade in motor vehicles",45
8751,2018,FALSE,54,2,0,10.5,33428.61328125,"[1] Employed full-time",1,"[45] Trade in motor vehicles",45
8751,2019,FALSE,55,2,0,10.5,35901.96875,"[1] Employed full-time",1,"[45] Trade in motor vehicles",45
24974,2015,FALSE,49,2,0,11.5,0,"[5] Not employed",5,NA,NA
14895,2015,TRUE,51,2,0,16,59637.26953125,"[1] Employed full-time",1,"[84] Public administration and defense; compulsory social security",84
14895,2016,TRUE,52,2,0,16,56338.5546875,"[1] Employed full-time",1,"[84] Public administration and defense; compulsory social security",84
14895,2017,TRUE,53,2,0,16,50608.828125,"[1] Employed full-time",1,"[84] Public administration and defense; compulsory social security",84
14895,2018,TRUE,54,2,0,16,57955.66796875,"[1] Employed full-time",1,"[84] Public administration and defense; compulsory social security",84
14895,2019,TRUE,55,2,0,16,57972.828125,"[1] Employed full-time",1,"[84] Public administration and defense; compulsory social security",84
31419,2015,TRUE,49,4,2,11.5,0,"[5] Not employed",5,NA,NA
17991,2015,FALSE,65,2,0,18,82799.9765625,"[4] Irregular employment or in marginal",4,"[35] Energy supply",35
17991,2016,FALSE,66,2,0,18,0,"[4] Irregular employment or in marginal",4,"[35] Energy supply",35
17991,2017,FALSE,67,2,0,18,5428.56640625,"[5] Not employed",5,NA,NA
17991,2018,FALSE,68,2,0,18,0,"[5] Not employed",5,NA,NA
17991,2019,FALSE,69,2,0,18,0,"[5] Not employed",5,NA,NA
23729,2015,TRUE,37,3,1,18,31700.923828125,"[1] Employed full-time",1,"[85] Education and teaching",85
23729,2016,TRUE,38,3,1,18,27114.28125,"[5] Not employed",5,NA,NA
23729,2017,TRUE,39,4,2,18,15852.0654296875,"[2] Employed part-time",2,"[85] Education and teaching",85
23729,2018,TRUE,40,4,2,18,34328.0546875,"[2] Employed part-time",2,"[85] Education and teaching",85
25719,2015,TRUE,67,2,0,10.5,0,"[5] Not employed",5,NA,NA
25719,2016,TRUE,68,2,0,10.5,0,"[5] Not employed",5,NA,NA
25719,2017,TRUE,69,2,0,10.5,0,"[5] Not employed",5,NA,NA
25719,2018,TRUE,70,2,0,10.5,0,"[5] Not employed",5,NA,NA
25719,2019,TRUE,71,1,0,10.5,0,"[5] Not employed",5,NA,NA
20554,2015,FALSE,44,2,0,12,82710.0859375,"[1] Employed full-time",1,"[81] Building support",81
20554,2016,FALSE,45,2,0,12,74444.6953125,"[1] Employed full-time",1,"[81] Building support",81
20554,2017,FALSE,46,2,0,12,179573.359375,"[1] Employed full-time",1,"[81] Building support",81
20554,2018,FALSE,47,2,0,12,0,"[1] Employed full-time",1,"[81] Building support",81
20554,2019,FALSE,48,2,0,12,0,"[1] Employed full-time",1,"[81] Building support",81
18972,2015,TRUE,26,3,0,13,0,"[5] Not employed",5,NA,NA
18972,2016,TRUE,27,2,0,13,0,"[5] Not employed",5,NA,NA
18972,2017,TRUE,28,2,0,15,10904.6171875,"[1] Employed full-time",1,"[86] Healthcare",86
18972,2018,TRUE,29,2,0,15,31408.326171875,"[1] Employed full-time",1,"[86] Healthcare",86
18972,2019,TRUE,30,2,0,15,46751.38671875,"[1] Employed full-time",1,"[86] Healthcare",86
10989,2015,TRUE,56,1,0,12,0,"[5] Not employed",5,NA,NA
10989,2016,TRUE,57,2,0,12,0,"[5] Not employed",5,NA,NA
10989,2017,TRUE,58,2,0,12,0,"[5] Not employed",5,NA,NA
10989,2018,TRUE,59,2,0,12,0,"[5] Not employed",5,NA,NA
10989,2019,TRUE,60,1,0,12,0,"[5] Not employed",5,NA,NA
677,2015,FALSE,46,1,0,18,67725.8894042969,"[1] Employed full-time",1,"[85] Education and teaching",85
677,2016,FALSE,47,1,0,18,64027.09375,"[1] Employed full-time",1,"[85] Education and teaching",85
677,2017,FALSE,48,1,0,18,55988.7734375,"[1] Employed full-time",1,"[85] Education and teaching",85
677,2018,FALSE,49,1,0,18,60171.0348510742,"[1] Employed full-time",1,"[85] Education and teaching",85
677,2019,FALSE,50,1,0,18,38312.48046875,"[1] Employed full-time",1,"[85] Education and teaching",85
12020,2015,FALSE,82,2,0,10.5,0,"[5] Not employed",5,NA,NA
12020,2016,FALSE,83,2,0,10.5,0,"[5] Not employed",5,NA,NA
12020,2017,FALSE,84,2,0,10.5,0,"[5] Not employed",5,NA,NA
12020,2018,FALSE,85,2,0,10.5,0,"[5] Not employed",5,NA,NA
18376,2015,TRUE,81,2,0,10.5,0,"[5] Not employed",5,NA,NA
18376,2016,TRUE,82,2,0,10.5,0,"[5] Not employed",5,NA,NA
18376,2017,TRUE,83,2,0,10.5,0,"[5] Not employed",5,NA,NA
18376,2018,TRUE,84,2,0,10.5,0,"[5] Not employed",5,NA,NA
311,2015,FALSE,59,3,0,14,50199.01171875,"[1] Employed full-time",1,"[27] Manufacture of electrical equipment",27
311,2016,FALSE,60,3,0,14,49240.69140625,"[1] Employed full-time",1,"[27] Manufacture of electrical equipment",27
311,2017,FALSE,61,3,0,14,50973.50390625,"[1] Employed full-time",1,"[27] Manufacture of electrical equipment",27
311,2018,FALSE,62,3,0,14,52113.35546875,"[1] Employed full-time",1,"[27] Manufacture of electrical equipment",27
311,2019,FALSE,63,3,0,14,49982.359375,"[1] Employed full-time",1,NA,NA
9073,2015,FALSE,59,3,0,11.5,64457.546875,"[1] Employed full-time",1,"[64] Provision of financial services",64
9073,2016,FALSE,60,3,0,11.5,63996.5390625,"[1] Employed full-time",1,"[64] Provision of financial services",64
9073,2017,FALSE,61,2,0,11.5,65996.6484375,"[1] Employed full-time",1,"[64] Provision of financial services",64
9073,2018,FALSE,62,2,0,11.5,64614.7734375,"[1] Employed full-time",1,"[64] Provision of financial services",64
9073,2019,FALSE,63,2,0,11.5,67610.1953125,"[1] Employed full-time",1,"[64] Provision of financial services",64
16164,2015,FALSE,24,3,0,13,10252.9249267578,"[3] Training, apprenticeship",3,"[85] Education and teaching",85
16164,2016,FALSE,25,3,0,14.5,14610.73046875,"[1] Employed full-time",1,"[88] Social services (excluding homes)",88
16164,2017,FALSE,26,1,0,14.5,37204.56640625,"[1] Employed full-time",1,"[87] Homes (excluding rest homes and vacation homes)",87
16164,2018,FALSE,27,1,0,14.5,35586.5,"[1] Employed full-time",1,"[87] Homes (excluding rest homes and vacation homes)",87
16164,2019,FALSE,28,1,0,14.5,39818.28125,"[1] Employed full-time",1,"[87] Homes (excluding rest homes and vacation homes)",87
31148,2015,TRUE,50,2,0,13.5,0,"[1] Employed full-time",1,"[96] Provision of other predominantly personal services",96
31148,2016,TRUE,51,2,0,13.5,0,"[1] Employed full-time",1,"[96] Provision of other predominantly personal services",96
31148,2017,TRUE,52,2,0,13.5,0,"[1] Employed full-time",1,"[74] Other freelance, scientific and technical activities",74
31148,2018,TRUE,53,2,0,13.5,0,"[1] Employed full-time",1,"[74] Other freelance, scientific and technical activities",74
31148,2019,TRUE,54,2,0,13.5,0,"[1] Employed full-time",1,"[96] Provision of other predominantly personal services",96
3962,2015,FALSE,58,2,0,12,27152.310546875,"[1] Employed full-time",1,"[46] Wholesale trade (excl. trade in motor vehicles and motorcycles)",46
3962,2016,FALSE,59,2,0,12,33084.0859375,"[1] Employed full-time",1,"[46] Wholesale trade (excl. trade in motor vehicles and motorcycles)",46
3962,2017,FALSE,60,2,0,12,31074.59375,"[1] Employed full-time",1,"[46] Wholesale trade (excl. trade in motor vehicles and motorcycles)",46
3962,2018,FALSE,61,2,0,12,27066.109375,"[1] Employed full-time",1,"[46] Wholesale trade (excl. trade in motor vehicles and motorcycles)",46
3962,2019,FALSE,62,2,0,12,28150.41015625,"[1] Employed full-time",1,"[46] Wholesale trade (excl. trade in motor vehicles and motorcycles)",46
7144,2015,TRUE,27,2,0,18,45999.15234375,"[1] Employed full-time",1,"[69] Legal and tax consulting, auditing",69
7144,2016,TRUE,28,2,0,18,47763.640625,"[1] Employed full-time",1,"[69] Legal and tax consulting, auditing",69
7144,2017,TRUE,29,2,0,18,54589.6484375,"[1] Employed full-time",1,"[69] Legal and tax consulting, auditing",69
7144,2018,TRUE,30,2,0,18,59460.11328125,"[1] Employed full-time",1,"[69] Legal and tax consulting, auditing",69
7144,2019,TRUE,31,2,0,18,73322.265625,"[1] Employed full-time",1,"[69] Legal and tax consulting, auditing",69
23142,2015,TRUE,30,3,1,12,17371.998046875,"[2] Employed part-time",2,"[85] Education and teaching",85
23142,2016,TRUE,31,3,1,12,19388.130859375,"[2] Employed part-time",2,"[85] Education and teaching",85
23142,2017,TRUE,32,3,1,12,21545.677734375,"[2] Employed part-time",2,"[94] Interest groups and church and other religious associations (excluding social services and sports)",94
23142,2018,TRUE,33,3,1,12,16063.7685546875,"[2] Employed part-time",2,"[94] Interest groups and church and other religious associations (excluding social services and sports)",94
23142,2019,TRUE,34,3,1,12,32352.119140625,"[1] Employed full-time",1,"[88] Social services (excluding homes)",88
15895,2015,FALSE,73,2,0,10.5,0,"[5] Not employed",5,NA,NA
15895,2016,FALSE,74,2,0,10.5,0,"[5] Not employed",5,NA,NA
15895,2017,FALSE,75,2,0,10.5,0,"[5] Not employed",5,NA,NA
15895,2018,FALSE,76,2,0,10.5,0,"[5] Not employed",5,NA,NA
15895,2019,FALSE,77,2,0,10.5,0,"[5] Not employed",5,NA,NA
26102,2015,TRUE,57,2,0,12,0,"[5] Not employed",5,NA,NA
26102,2016,TRUE,58,2,0,12,0,"[5] Not employed",5,NA,NA
26102,2017,TRUE,59,2,0,12,0,"[5] Not employed",5,NA,NA
26102,2018,TRUE,60,2,0,12,0,"[5] Not employed",5,NA,NA
26102,2019,TRUE,61,2,0,12,0,"[5] Not employed",5,NA,NA
248,2015,TRUE,66,2,0,10.5,19044.291015625,"[5] Not employed",5,NA,NA
248,2016,TRUE,67,2,0,10.5,0,"[5] Not employed",5,NA,NA
248,2017,TRUE,68,2,0,10.5,0,"[5] Not employed",5,NA,NA
248,2018,TRUE,69,2,0,10.5,0,"[5] Not employed",5,NA,NA
248,2019,TRUE,70,2,0,10.5,0,"[5] Not employed",5,NA,NA
30831,2015,TRUE,76,1,0,12,0,"[5] Not employed",5,NA,NA
30831,2016,TRUE,77,1,0,12,0,"[5] Not employed",5,NA,NA
30831,2017,TRUE,78,1,0,12,0,"[5] Not employed",5,NA,NA
30831,2018,TRUE,79,1,0,12,0,"[5] Not employed",5,NA,NA
30831,2019,TRUE,80,1,0,12,0,"[5] Not employed",5,NA,NA
24131,2015,FALSE,59,3,0,10.5,35854.08203125,"[1] Employed full-time",1,"[37] Waste water disposal",37
24131,2016,FALSE,60,3,0,10.5,40333.53515625,"[1] Employed full-time",1,"[37] Waste water disposal",37
24131,2017,FALSE,61,3,0,10.5,39458.8515625,"[1] Employed full-time",1,"[37] Waste water disposal",37
5178,2015,FALSE,40,3,0,14,20833.638671875,"[5] Not employed",5,NA,NA
5178,2016,FALSE,41,3,0,14,0,"[5] Not employed",5,NA,NA
5178,2017,FALSE,42,3,0,14,0,"[5] Not employed",5,NA,NA
11167,2015,FALSE,66,2,0,18,0,"[1] Employed full-time",1,"[86] Healthcare",86
11167,2016,FALSE,67,2,0,18,0,"[1] Employed full-time",1,"[86] Healthcare",86
11167,2017,FALSE,68,2,0,18,0,"[1] Employed full-time",1,"[86] Healthcare",86
11167,2018,FALSE,69,2,0,18,59961.60546875,"[2] Employed part-time",2,NA,NA
11167,2019,FALSE,70,2,0,18,64920.65234375,"[2] Employed part-time",2,"[86] Healthcare",86
19641,2015,TRUE,64,2,0,12,1531.68774414062,"[5] Not employed",5,NA,NA
19641,2016,TRUE,65,2,0,12,2729.99584960938,"[5] Not employed",5,NA,NA
19641,2017,TRUE,66,2,0,12,0,"[5] Not employed",5,NA,NA
19641,2018,TRUE,67,2,0,12,0,"[5] Not employed",5,NA,NA
19641,2019,TRUE,68,2,0,12,0,"[5] Not employed",5,NA,NA
13742,2015,FALSE,33,2,0,NA,34169.6188659668,"[1] Employed full-time",1,"[86] Healthcare",86
13742,2016,FALSE,34,3,1,NA,65823.921875,"[1] Employed full-time",1,"[86] Healthcare",86
13742,2017,FALSE,35,3,1,NA,65767.0625,"[1] Employed full-time",1,"[86] Healthcare",86
13742,2018,FALSE,36,4,2,NA,57445.85546875,"[1] Employed full-time",1,"[86] Healthcare",86
13742,2019,FALSE,37,4,2,NA,90933.8178710938,"[1] Employed full-time",1,"[86] Healthcare",86
17938,2015,TRUE,63,3,0,11,34576.26953125,"[1] Employed full-time",1,"[87] Homes (excluding rest homes and vacation homes)",87
17938,2016,TRUE,64,3,0,11,34836.31640625,"[1] Employed full-time",1,"[87] Homes (excluding rest homes and vacation homes)",87
17938,2017,TRUE,65,3,0,11,32454.978515625,"[1] Employed full-time",1,"[87] Homes (excluding rest homes and vacation homes)",87
17938,2018,TRUE,66,3,0,11,14839.173828125,"[5] Not employed",5,NA,NA
17938,2019,TRUE,67,3,0,11,0,"[5] Not employed",5,NA,NA
12777,2015,FALSE,77,2,0,18,0,"[5] Not employed",5,NA,NA
10357,2015,TRUE,62,2,0,11.5,0,"[1] Employed full-time",1,"[47] Retail trade (excluding motor vehicles and motorcycles)",47
